altitude,cadence,combined_pedal_smoothness,distance,enhanced_altitude,enhanced_speed,gps_accuracy,grade,heart_rate,left_right_balance,left_torque_effectiveness,position_lat,position_long,power,right_torque_effectiveness,speed,temperature,timestamp
20.0,60,19.5,16445.72,20.0,5.282,2,0.0,98,54,79.0,-451220140,1729627900,131,69.5,5.282,20,2019-12-13 02:33:47
20.0,61,20.0,16451.23,20.0,4.754,2,0.0,99,47,71.0,-451220650,1729628278,121,71.0,4.754,20,2019-12-13 02:33:48
20.0,62,18.0,16456.32,20.0,4.678,2,0.0,100,56,72.5,-451221133,1729628602,98,73.0,4.678,20,2019-12-13 02:33:49
20.0,62,17.5,16461.45,20.0,5.106,2,0.0,101,58,68.0,-451221619,1729628931,84,65.5,5.106,20,2019-12-13 02:33:50
20.0,62,17.5,16466.47,20.0,5.136,2,0.0,101,53,61.5,-451222092,1729629258,93,58.0,5.136,20,2019-12-13 02:33:51
20.0,63,16.5,16471.86,20.0,5.274,2,0.0,101,53,62.0,-451222580,1729629652,107,56.5,5.274,20,2019-12-13 02:33:52
20.0,63,15.5,16477.72,20.0,5.437,2,0.0,100,55,68.0,-451223070,1729630148,108,55.5,5.437,20,2019-12-13 02:33:53
20.0,63,17.0,16483.99,20.0,5.911,2,0.0,98,56,70.0,-451223572,1729630714,107,60.0,5.911,20,2019-12-13 02:33:54
20.0,63,18.0,16489.98,20.0,6.022,2,0.0,97,56,70.5,-451224075,1729631221,96,63.0,6.022,20,2019-12-13 02:33:55
20.0,63,17.5,16495.86,20.0,5.927,2,0.0,96,56,68.5,-451224589,1729631685,98,61.0,5.927,20,2019-12-13 02:33:56
20.0,63,16.5,16502.28,20.0,6.3,2,0.0,95,57,65.5,-451225161,1729632172,109,58.5,6.3,20,2019-12-13 02:33:57
20.0,64,16.5,16508.93,20.0,6.55,2,0.0,95,58,65.5,-451225760,1729632664,104,58.5,6.55,20,2019-12-13 02:33:58
20.0,65,16.5,16515.65,20.0,6.677,2,0.0,96,59,65.5,-451226367,1729633158,105,58.5,6.677,20,2019-12-13 02:33:59
20.0,65,16.5,16522.31,20.0,6.683,2,0.0,96,59,66.0,-451226964,1729633655,100,58.5,6.683,20,2019-12-13 02:34:00
20.0,66,17.0,16528.98,20.0,6.645,2,0.0,96,58,67.5,-451227564,1729634150,78,60.5,6.645,20,2019-12-13 02:34:01
20.0,66,17.0,16535.49,20.0,6.554,2,0.0,97,57,63.5,-451228155,1729634622,75,60.5,6.554,20,2019-12-13 02:34:02
20.0,66,15.5,16541.81,20.0,6.397,2,0.0,97,56,61.0,-451228728,1729635082,75,54.0,6.397,20,2019-12-13 02:34:03
20.0,66,14.0,16548.06,20.0,6.27,2,0.0,98,54,61.0,-451229295,1729635536,78,47.5,6.27,20,2019-12-13 02:34:04
20.0,65,14.0,16553.49,20.0,5.659,2,0.0,99,54,63.0,-451229797,1729635911,88,48.0,5.659,20,2019-12-13 02:34:05
20.0,65,14.5,16558.78,20.0,5.371,2,0.0,99,55,65.5,-451230280,1729636289,97,51.0,5.371,20,2019-12-13 02:34:06
20.0,65,15.0,16564.38,20.0,5.518,2,0.0,100,52,69.0,-451230792,1729636687,98,54.5,5.518,20,2019-12-13 02:34:07
20.0,66,16.5,16570.28,20.0,5.819,2,0.0,101,55,69.5,-451231317,1729637136,95,58.5,5.819,20,2019-12-13 02:34:08
20.0,66,17.5,16576.29,20.0,5.958,2,0.0,102,54,69.0,-451231828,1729637632,97,59.5,5.958,20,2019-12-13 02:34:09
20.0,66,17.5,16582.68,20.0,6.302,2,0.0,102,54,68.5,-451232368,1729638168,100,59.5,6.302,20,2019-12-13 02:34:10
20.0,65,17.5,16588.79,20.0,6.186,2,0.0,104,54,68.5,-451232885,1729638679,104,59.5,6.186,20,2019-12-13 02:34:11
20.0,65,17.5,16594.54,20.0,6.03,2,0.0,104,54,68.5,-451233350,1729639191,107,59.5,6.03,20,2019-12-13 02:34:12
20.0,65,18.0,16599.57,20.0,6.037,2,0.0,105,52,67.5,-451233748,1729639654,96,60.5,6.037,20,2019-12-13 02:34:13
20.0,66,18.0,16607.6,20.0,6.434,2,0.0,105,52,67.0,-451234382,1729640391,90,60.5,6.434,19,2019-12-13 02:34:14
20.0,66,17.5,16613.55,20.0,6.066,2,0.0,105,52,66.5,-451234873,1729640908,84,60.0,6.066,19,2019-12-13 02:34:15
20.0,66,14.5,16619.46,20.0,5.974,2,0.0,105,55,63.5,-451235353,1729641433,97,54.5,5.974,19,2019-12-13 02:34:16
20.0,66,17.0,16625.57,20.0,6.108,2,0.0,105,54,68.0,-451235846,1729641980,91,58.5,6.108,19,2019-12-13 02:34:17
20.0,66,17.5,16631.65,20.0,6.09,2,0.0,106,54,68.5,-451236340,1729642519,93,59.0,6.09,19,2019-12-13 02:34:18
20.0,65,16.5,16637.5,20.0,5.964,2,0.0,106,54,68.5,-451236809,1729643046,98,57.0,5.964,19,2019-12-13 02:34:19
20.0,65,15.5,16643.5,20.0,6.028,2,0.0,106,53,69.0,-451237295,1729643582,106,55.0,6.028,19,2019-12-13 02:34:20
20.0,64,17.5,16649.86,20.0,6.169,2,0.0,106,47,69.0,-451237817,1729644136,130,60.0,6.169,19,2019-12-13 02:34:21
20.600000000000023,65,17.5,16655.92,20.600000000000023,6.097,2,0.0,107,52,74.5,-451238306,1729644678,114,66.5,6.097,19,2019-12-13 02:34:22
21.0,65,19.0,16661.88,21.0,5.995,2,0.0,107,51,73.0,-451238788,1729645212,126,67.0,5.995,19,2019-12-13 02:34:23
21.0,65,19.5,16667.87,21.0,5.973,2,0.0,107,51,75.5,-451239260,1729645763,139,68.0,5.973,19,2019-12-13 02:34:24
21.0,65,20.5,16673.64,21.0,5.779,2,0.0,107,53,79.5,-451239711,1729646300,140,70.5,5.779,19,2019-12-13 02:34:25
21.0,65,22.0,16679.27,21.0,5.572,2,0.0,107,52,80.5,-451240147,1729646829,124,74.0,5.572,19,2019-12-13 02:34:26
21.0,66,22.0,16684.88,21.0,5.635,2,0.0,106,52,80.5,-451240582,1729647355,121,74.5,5.635,19,2019-12-13 02:34:27
21.0,65,19.5,16690.83,21.0,5.891,2,0.0,106,52,74.5,-451241034,1729647926,147,68.5,5.891,19,2019-12-13 02:34:28
21.0,65,19.0,16697.1,21.0,6.105,2,0.0,106,51,72.5,-451241508,1729648530,139,67.0,6.105,19,2019-12-13 02:34:29
21.0,65,20.0,16703.44,21.0,5.797,2,0.0,106,51,73.0,-451241984,1729649143,118,69.5,5.797,19,2019-12-13 02:34:30
21.0,63,19.5,16709.51,21.0,5.711,2,0.0,106,55,71.0,-451242474,1729649685,119,72.0,5.711,19,2019-12-13 02:34:31
21.0,46,19.5,16715.28,21.0,5.862,2,0.0,106,54,70.0,-451242972,1729650152,86,70.5,5.862,19,2019-12-13 02:34:32
21.0,29,19.0,16720.4,21.0,5.299,2,0.0,107,53,69.0,-451243440,1729650513,54,69.0,5.299,19,2019-12-13 02:34:33
21.0,11,19.0,16725.31,21.0,5.012,2,0.0,107,52,67.5,-451243932,1729650743,21,67.5,5.012,19,2019-12-13 02:34:34
21.0,0,19.0,16730.4,21.0,5.064,2,0.0,108,51,67.0,-451244465,1729650902,0,66.5,5.064,19,2019-12-13 02:34:35
21.0,0,19.0,16735.5,21.0,5.087,2,0.0,108,50,67.0,-451244988,1729651101,0,66.5,5.087,19,2019-12-13 02:34:36
20.600000000000023,0,19.0,16741.16,20.600000000000023,5.591,2,0.0,108,48,67.0,-451245532,1729651441,0,66.5,5.591,19,2019-12-13 02:34:37
20.0,0,19.0,16747.29,20.0,6.221,2,0.0,108,47,67.0,-451246083,1729651896,0,66.5,6.221,19,2019-12-13 02:34:38
20.0,0,19.0,16753.46,20.0,6.192,2,0.0,108,46,67.0,-451246613,1729652398,0,66.5,6.192,19,2019-12-13 02:34:39
20.0,0,19.0,16759.44,20.0,5.849,2,0.0,107,45,67.0,-451247113,1729652906,0,66.5,5.849,19,2019-12-13 02:34:40
20.0,0,19.0,16765.77,20.0,5.819,2,0.0,106,44,67.0,-451247628,1729653469,0,66.5,5.819,19,2019-12-13 02:34:41
20.0,0,19.0,16771.41,20.0,5.66,2,0.0,105,43,67.0,-451248083,1729653973,0,66.5,5.66,19,2019-12-13 02:34:42
19.200000000000045,0,19.0,16776.84,19.200000000000045,5.587,3,0.0,104,42,67.0,-451248539,1729654432,0,66.5,5.587,19,2019-12-13 02:34:43
19.0,0,19.0,16782.12,19.0,5.549,3,0.0,103,41,67.0,-451248982,1729654874,0,66.5,5.549,19,2019-12-13 02:34:44
19.0,3,17.0,16788.46,19.0,5.62,3,0.0,102,45,65.5,-451249400,1729655543,50,65.5,5.62,19,2019-12-13 02:34:45
19.0,26,2.0,16796.2,19.0,6.528,3,0.0,102,86,53.5,-451249847,1729656414,108,58.0,6.528,19,2019-12-13 02:34:46
19.0,58,8.5,16804.4,19.0,8.035,3,0.0,101,67,63.0,-451250502,1729657153,116,50.0,8.035,19,2019-12-13 02:34:47
19.0,69,14.5,16812.76,19.0,8.307,3,0.0,101,54,67.5,-451251243,1729657795,112,53.5,8.307,19,2019-12-13 02:34:48
19.0,68,17.0,16820.22,19.0,7.609,3,0.0,100,52,67.5,-451251895,1729658381,113,61.0,7.609,19,2019-12-13 02:34:49
19.0,66,17.5,16826.76,19.0,6.822,2,0.0,100,51,65.5,-451252438,1729658944,129,62.0,6.822,19,2019-12-13 02:34:50
19.0,64,18.0,16832.82,19.0,6.258,2,0.0,100,51,76.0,-451252934,1729659476,156,62.0,6.258,19,2019-12-13 02:34:51
19.0,62,18.5,16838.63,19.0,5.922,2,0.0,101,52,78.5,-451253385,1729660020,190,66.0,5.922,19,2019-12-13 02:34:52
20.0,61,20.5,16844.09,20.0,5.586,2,0.0,101,53,83.0,-451253790,1729660555,212,72.0,5.586,19,2019-12-13 02:34:53
20.0,60,23.0,16849.26,20.0,5.264,2,0.0,102,53,87.5,-451254140,1729661098,214,78.0,5.264,19,2019-12-13 02:34:54
20.0,58,25.0,16854.09,20.0,4.941,2,0.0,103,52,89.5,-451254417,1729661652,194,84.0,4.941,19,2019-12-13 02:34:55
20.0,56,24.5,16859.02,20.0,4.924,2,0.0,103,52,82.0,-451254703,1729662213,176,86.0,4.924,19,2019-12-13 02:34:56
20.0,54,23.0,16863.96,20.0,4.958,2,0.0,104,50,79.0,-451255023,1729662745,168,83.5,4.958,19,2019-12-13 02:34:57
20.0,53,22.0,16868.92,20.0,4.965,2,0.0,104,49,80.0,-451255399,1729663220,160,81.0,4.965,19,2019-12-13 02:34:58
20.0,54,22.0,16873.86,20.0,4.998,2,0.0,104,49,82.0,-451255786,1729663678,138,81.0,4.998,19,2019-12-13 02:34:59
20.0,56,22.0,16878.91,20.0,5.131,2,0.0,104,49,83.0,-451256217,1729664095,111,81.0,5.131,19,2019-12-13 02:35:00
20.0,57,19.5,16884.44,20.0,5.266,2,0.0,105,49,72.5,-451256707,1729664517,111,72.0,5.266,19,2019-12-13 02:35:01
20.0,59,18.0,16889.98,20.0,5.543,2,0.0,105,49,70.5,-451257201,1729664938,107,67.0,5.543,19,2019-12-13 02:35:02
20.0,61,18.0,16895.77,20.0,5.829,2,0.0,106,50,71.0,-451257710,1729665389,102,65.0,5.829,19,2019-12-13 02:35:03
20.0,64,18.0,16902.18,20.0,6.08,2,0.0,106,52,68.0,-451258277,1729665882,110,64.0,6.08,19,2019-12-13 02:35:04
20.0,65,19.5,16908.46,20.0,6.224,2,0.0,106,48,66.5,-451258846,1729666340,106,65.5,6.224,19,2019-12-13 02:35:05
20.0,65,18.5,16914.76,20.0,6.311,2,0.0,106,44,64.0,-451259420,1729666793,91,66.0,6.311,19,2019-12-13 02:35:06
20.0,66,17.0,16920.74,20.0,6.108,2,0.0,106,43,63.0,-451259954,1729667243,96,63.0,6.108,19,2019-12-13 02:35:07
20.0,66,15.5,16927.07,20.0,6.191,2,0.0,106,44,63.0,-451260524,1729667711,106,58.5,6.191,19,2019-12-13 02:35:08
20.0,67,17.0,16933.19,20.0,6.057,2,0.0,106,49,65.5,-451261076,1729668164,88,62.0,6.057,19,2019-12-13 02:35:09
20.0,68,16.0,16939.2,20.0,5.92,2,0.0,106,51,62.0,-451261618,1729668606,88,58.0,5.92,19,2019-12-13 02:35:10
20.0,67,15.5,16945.36,20.0,6.179,2,0.0,106,53,60.0,-451262168,1729669069,84,56.5,6.179,19,2019-12-13 02:35:11
20.0,67,15.0,16951.04,20.0,6.173,2,0.0,106,52,60.0,-451262666,1729669516,94,55.5,6.173,19,2019-12-13 02:35:12
20.0,67,15.0,16955.69,20.0,6.24,2,0.0,106,51,62.5,-451263068,1729669888,100,55.5,6.24,19,2019-12-13 02:35:13
20.0,67,15.0,16962.77,20.0,6.039,2,0.0,106,52,64.5,-451263690,1729670441,100,55.5,6.039,19,2019-12-13 02:35:14
20.0,67,15.0,16969.65,20.0,5.915,2,0.0,106,52,66.5,-451264299,1729670970,103,55.5,5.915,18,2019-12-13 02:35:15
20.0,66,15.0,16975.73,20.0,5.959,2,0.0,106,52,69.0,-451264845,1729671423,119,57.0,5.959,18,2019-12-13 02:35:16
20.0,66,15.5,16981.81,20.0,5.941,2,0.0,106,52,73.5,-451265391,1729671878,127,61.0,5.941,18,2019-12-13 02:35:17
20.0,66,17.0,16987.93,20.0,6.006,2,0.0,106,51,74.0,-451265947,1729672319,124,63.5,6.006,18,2019-12-13 02:35:18
20.0,66,17.0,16993.68,20.0,5.878,2,0.0,106,52,74.0,-451266465,1729672746,118,63.5,5.878,18,2019-12-13 02:35:19
20.0,66,17.5,16999.33,20.0,6.032,2,0.0,106,51,71.5,-451266968,1729673175,123,64.0,6.032,18,2019-12-13 02:35:20
20.0,66,18.0,17005.95,20.0,5.912,2,0.0,106,51,71.0,-451267561,1729673669,130,64.0,5.912,18,2019-12-13 02:35:21
20.0,67,18.5,17011.92,20.0,5.732,2,0.0,106,52,73.5,-451268103,1729674104,133,63.5,5.732,18,2019-12-13 02:35:22
20.0,67,18.5,17017.87,20.0,6.015,2,0.0,106,53,74.5,-451268637,1729674546,142,64.5,6.015,18,2019-12-13 02:35:23
20.0,67,18.5,17023.9,20.0,6.014,2,0.0,107,55,75.0,-451269179,1729674992,150,65.5,6.014,18,2019-12-13 02:35:24
20.0,66,19.5,17029.72,20.0,5.88,2,0.0,107,55,79.5,-451269682,1729675461,157,68.5,5.88,18,2019-12-13 02:35:25
20.0,65,20.0,17035.33,20.0,5.565,2,0.0,107,55,83.5,-451270168,1729675910,162,71.0,5.565,18,2019-12-13 02:35:26
20.0,64,18.0,17040.97,20.0,5.736,2,0.0,108,53,82.0,-451270673,1729676335,162,70.0,5.736,18,2019-12-13 02:35:27
20.0,64,19.0,17046.79,20.0,6.001,2,0.0,108,53,81.0,-451271190,1729676779,159,71.5,6.001,18,2019-12-13 02:35:28
20.0,64,20.5,17052.7,20.0,6.099,2,0.0,109,52,79.0,-451271708,1729677242,152,73.5,6.099,18,2019-12-13 02:35:29
20.0,65,20.5,17058.58,20.0,5.913,2,0.0,109,52,77.5,-451272218,1729677712,141,73.5,5.913,18,2019-12-13 02:35:30
20.0,65,19.5,17064.32,20.0,5.859,2,0.0,109,52,76.5,-451272718,1729678167,136,71.5,5.859,18,2019-12-13 02:35:31
20.0,65,19.5,17070.08,20.0,5.961,2,0.0,109,53,76.5,-451273230,1729678605,144,71.5,5.961,18,2019-12-13 02:35:32
20.0,65,19.5,17075.89,20.0,5.719,2,0.0,110,54,76.5,-451273766,1729679012,147,71.5,5.719,18,2019-12-13 02:35:33
20.0,66,20.0,17081.71,20.0,5.817,2,0.0,110,54,76.0,-451274308,1729679404,150,73.0,5.817,18,2019-12-13 02:35:34
20.0,66,20.5,17087.71,20.0,6.044,2,0.0,110,53,76.5,-451274853,1729679839,147,74.5,6.044,18,2019-12-13 02:35:35
20.0,66,20.5,17093.7,20.0,5.979,2,0.0,110,53,77.5,-451275378,1729680307,146,73.0,5.979,18,2019-12-13 02:35:36
20.0,66,20.0,17099.54,20.0,5.86,2,0.0,110,52,78.0,-451275870,1729680800,141,70.5,5.86,18,2019-12-13 02:35:37
20.0,66,20.5,17105.58,20.0,5.874,2,0.0,110,53,78.0,-451276385,1729681297,133,72.0,5.874,18,2019-12-13 02:35:38
20.0,66,20.0,17111.54,20.0,5.957,2,0.0,110,52,75.0,-451276894,1729681785,133,71.0,5.957,18,2019-12-13 02:35:39
20.0,66,20.0,17117.35,20.0,6.036,2,0.0,110,51,74.0,-451277353,1729682319,139,70.5,6.036,18,2019-12-13 02:35:40
20.0,66,19.5,17124.23,20.0,6.391,2,0.0,110,51,78.0,-451277880,1729682972,160,70.5,6.391,18,2019-12-13 02:35:41
20.0,66,19.5,17130.57,20.0,6.314,2,0.0,110,51,81.0,-451278333,1729683613,171,71.5,6.314,18,2019-12-13 02:35:42
20.0,66,19.5,17135.9,20.0,5.777,2,0.0,110,52,83.0,-451278733,1729684129,179,71.5,5.777,18,2019-12-13 02:35:43
20.0,65,20.0,17142.59,20.0,5.77,2,0.0,110,50,82.5,-451279246,1729684765,173,75.5,5.77,18,2019-12-13 02:35:44
20.0,65,21.0,17149.04,20.0,5.765,2,0.0,110,48,80.0,-451279732,1729685389,139,77.5,5.765,18,2019-12-13 02:35:45
20.0,65,21.0,17154.91,20.0,5.768,2,0.0,111,49,76.5,-451280149,1729685986,119,73.0,5.768,18,2019-12-13 02:35:46
20.0,64,21.0,17160.73,20.0,5.767,2,0.0,111,50,73.0,-451280560,1729686580,117,73.0,5.767,18,2019-12-13 02:35:47
20.0,63,21.0,17166.52,20.0,5.74,2,0.0,111,52,73.0,-451280961,1729687180,132,73.0,5.74,18,2019-12-13 02:35:48
20.0,62,21.0,17172.38,20.0,5.785,2,0.0,111,53,76.5,-451281367,1729687786,141,73.0,5.785,18,2019-12-13 02:35:49
20.200000000000045,62,20.5,17178.25,20.200000000000045,5.908,2,0.0,111,52,80.5,-451281768,1729688400,144,73.5,5.908,18,2019-12-13 02:35:50
21.0,63,20.5,17184.3,21.0,5.887,2,0.0,111,54,80.5,-451282187,1729689027,153,73.0,5.887,18,2019-12-13 02:35:51
21.0,63,21.0,17190.22,21.0,5.866,2,0.0,111,53,80.0,-451282584,1729689654,175,72.5,5.866,18,2019-12-13 02:35:52
21.0,64,21.0,17196.35,21.0,6.003,2,0.0,111,54,84.5,-451282981,1729690317,187,74.0,6.003,18,2019-12-13 02:35:53
21.0,64,21.0,17202.26,21.0,5.814,2,0.0,111,53,88.5,-451283347,1729690972,192,75.0,5.814,18,2019-12-13 02:35:54
21.0,64,21.0,17208.15,21.0,5.821,2,0.0,111,47,88.5,-451283691,1729691642,175,75.0,5.821,18,2019-12-13 02:35:55
21.0,63,21.5,17214.22,21.0,6.071,2,0.0,111,51,83.5,-451284048,1729692330,165,80.5,6.071,18,2019-12-13 02:35:56
21.0,62,21.5,17220.13,21.0,5.743,2,0.0,111,51,82.0,-451284399,1729692998,194,80.5,5.743,18,2019-12-13 02:35:57
21.0,62,22.0,17225.93,21.0,5.662,2,0.0,112,49,84.5,-451284738,1729693657,180,81.5,5.662,18,2019-12-13 02:35:58
21.0,62,22.0,17231.85,21.0,5.802,2,0.0,113,47,85.0,-451285076,1729694337,158,82.0,5.802,18,2019-12-13 02:35:59
21.0,63,22.0,17237.5,21.0,5.907,2,0.0,114,48,83.0,-451285372,1729695006,125,81.0,5.907,18,2019-12-13 02:36:00
21.0,63,21.5,17244.37,21.0,5.941,2,0.0,114,51,75.5,-451285716,1729695828,131,76.5,5.941,18,2019-12-13 02:36:01
21.0,65,20.5,17250.37,21.0,5.996,2,0.0,115,49,75.0,-451285998,1729696560,119,69.5,5.996,18,2019-12-13 02:36:02
21.0,66,20.0,17256.34,21.0,6.038,2,0.0,115,47,70.0,-451286288,1729697282,94,69.5,6.038,18,2019-12-13 02:36:03
21.0,66,19.5,17262.39,21.0,5.986,2,0.0,116,45,65.5,-451286577,1729698016,87,69.0,5.986,18,2019-12-13 02:36:04
22.0,66,19.0,17268.44,22.0,6.076,2,0.0,116,45,68.5,-451286864,1729698751,88,66.0,6.076,18,2019-12-13 02:36:05
21.0,66,17.0,17274.46,21.0,6.072,2,0.0,116,57,70.5,-451287127,1729699497,89,58.0,6.072,18,2019-12-13 02:36:06
21.0,66,15.5,17280.7,21.0,6.128,2,0.0,116,62,69.0,-451287394,1729700272,92,53.0,6.128,18,2019-12-13 02:36:07
21.0,66,16.5,17286.86,21.0,6.251,2,0.0,116,54,66.0,-451287639,1729701048,83,57.0,6.251,18,2019-12-13 02:36:08
21.0,67,15.5,17293.1,21.0,6.331,2,0.0,115,51,63.0,-451287897,1729701828,82,56.0,6.331,18,2019-12-13 02:36:09
21.0,68,15.0,17299.43,21.0,6.335,2,0.0,115,50,61.0,-451288161,1729702619,76,54.5,6.335,18,2019-12-13 02:36:10
21.0,68,16.0,17305.6,21.0,5.925,2,0.0,114,52,59.0,-451288427,1729703385,83,55.5,5.925,18,2019-12-13 02:36:11
21.0,68,16.0,17311.31,21.0,6.472,2,0.0,114,52,59.0,-451288658,1729704101,85,55.5,6.472,18,2019-12-13 02:36:12
21.0,68,16.0,17316.37,21.0,6.621,2,0.0,114,52,59.5,-451288873,1729704731,80,56.5,6.621,18,2019-12-13 02:36:13
21.0,69,16.0,17323.98,21.0,6.521,2,0.0,114,52,60.5,-451289200,1729705677,79,58.5,6.521,18,2019-12-13 02:36:14
21.0,70,14.5,17331.29,21.0,6.455,2,0.0,114,54,60.5,-451289503,1729706590,74,55.0,6.455,18,2019-12-13 02:36:15
21.0,71,13.5,17337.75,21.0,6.499,2,0.0,114,53,59.5,-451289742,1729707412,76,49.5,6.499,18,2019-12-13 02:36:16
21.0,70,14.0,17344.28,21.0,6.556,2,0.0,114,54,59.5,-451289974,1729708247,80,50.0,6.556,18,2019-12-13 02:36:17
21.0,71,14.0,17350.76,21.0,6.539,2,0.0,114,51,57.5,-451290193,1729709081,79,50.5,6.539,18,2019-12-13 02:36:18
21.0,72,14.0,17357.15,21.0,6.598,2,0.0,113,48,55.5,-451290407,1729709904,75,51.0,6.598,18,2019-12-13 02:36:19
21.0,73,14.0,17363.65,21.0,6.782,2,0.0,113,51,56.0,-451290619,1729710743,76,51.0,6.782,18,2019-12-13 02:36:20
21.0,73,14.0,17371.02,21.0,6.783,2,0.0,112,52,57.0,-451290842,1729711700,76,52.0,6.783,18,2019-12-13 02:36:21
21.0,73,13.5,17378.37,21.0,7.132,2,0.0,112,53,58.0,-451291036,1729712666,76,52.5,7.132,18,2019-12-13 02:36:22
21.0,73,13.5,17385.37,21.0,6.873,2,0.0,112,52,57.5,-451291213,1729713588,73,52.0,6.873,18,2019-12-13 02:36:23
21.0,73,14.5,17392.19,21.0,6.751,2,0.0,111,52,57.5,-451291391,1729714484,68,52.0,6.751,18,2019-12-13 02:36:24
21.0,73,15.0,17398.83,21.0,6.806,2,0.0,111,56,58.5,-451291554,1729715361,66,53.0,6.806,18,2019-12-13 02:36:25
21.0,74,13.5,17405.59,21.0,6.818,2,0.0,111,55,56.5,-451291681,1729716262,64,48.0,6.818,18,2019-12-13 02:36:26
21.0,74,13.5,17412.41,21.0,6.905,2,0.0,111,54,53.0,-451291820,1729717170,69,47.0,6.905,18,2019-12-13 02:36:27
21.0,73,14.0,17419.1,21.0,6.625,2,0.0,111,54,53.5,-451291976,1729718053,71,48.0,6.625,18,2019-12-13 02:36:28
21.0,73,14.5,17425.6,21.0,6.602,2,0.0,111,53,55.0,-451292157,1729718904,71,49.0,6.602,18,2019-12-13 02:36:29
21.0,73,15.0,17432.04,21.0,6.407,2,0.0,111,53,57.0,-451292302,1729719758,72,50.5,6.407,18,2019-12-13 02:36:30
21.799999999999955,72,14.0,17438.58,21.799999999999955,6.436,2,0.0,111,51,54.0,-451292461,1729720621,66,51.5,6.436,18,2019-12-13 02:36:31
22.0,71,14.0,17445.09,22.0,6.41,2,0.0,111,51,53.5,-451292630,1729721476,71,51.5,6.41,18,2019-12-13 02:36:32
22.0,71,14.5,17451.46,22.0,6.349,2,0.0,111,53,56.5,-451292824,1729722305,77,50.0,6.349,18,2019-12-13 02:36:33
22.0,69,15.5,17457.7,22.0,6.438,2,0.0,110,56,62.5,-451292993,1729723122,86,52.0,6.438,18,2019-12-13 02:36:34
22.0,69,15.0,17464.08,22.0,6.26,2,0.0,110,55,63.5,-451293126,1729723971,94,54.0,6.26,18,2019-12-13 02:36:35
22.0,69,15.5,17470.28,22.0,6.286,2,0.0,109,52,64.0,-451293244,1729724796,94,57.0,6.286,18,2019-12-13 02:36:36
22.0,68,17.0,17476.53,22.0,6.271,2,0.0,108,50,65.0,-451293358,1729725632,86,60.0,6.271,18,2019-12-13 02:36:37
22.0,68,18.0,17482.77,22.0,5.994,2,0.0,108,50,66.0,-451293447,1729726470,79,61.0,5.994,18,2019-12-13 02:36:38
22.0,68,16.0,17488.68,22.0,6.023,2,0.0,107,55,62.0,-451293505,1729727267,88,57.5,6.023,18,2019-12-13 02:36:39
22.0,67,17.0,17494.47,22.0,6.039,2,0.0,107,55,65.0,-451293571,1729728047,106,57.0,6.039,18,2019-12-13 02:36:40
22.0,66,17.5,17500.93,22.0,6.023,2,0.0,107,56,71.5,-451293678,1729728912,142,59.0,6.023,18,2019-12-13 02:36:41
22.0,66,18.5,17506.47,22.0,5.995,2,0.0,107,55,79.0,-451293774,1729729653,169,65.0,5.995,18,2019-12-13 02:36:42
22.0,65,19.5,17511.05,22.0,5.928,2,0.0,106,55,80.5,-451293866,1729730262,204,68.5,5.928,18,2019-12-13 02:36:43
22.0,65,20.5,17518.06,22.0,5.835,2,0.0,106,55,83.0,-451293995,1729731199,238,71.5,5.835,18,2019-12-13 02:36:44
22.600000000000023,65,25.5,17524.84,22.600000000000023,5.875,2,0.0,105,53,92.5,-451294121,1729732104,273,83.0,5.875,18,2019-12-13 02:36:45
23.0,65,26.5,17530.91,23.0,6.14,2,0.0,105,49,95.0,-451294234,1729732913,274,86.0,6.14,18,2019-12-13 02:36:46
23.0,65,30.5,17536.94,23.0,6.096,2,0.02,104,48,94.0,-451294327,1729733722,254,94.0,6.096,18,2019-12-13 02:36:47
23.0,65,33.0,17542.84,23.0,5.704,2,0.07,104,48,93.5,-451294407,1729734515,205,99.0,5.704,18,2019-12-13 02:36:48
23.0,64,35.0,17548.03,23.0,5.211,2,0.12,103,49,87.0,-451294480,1729735212,161,98.5,5.211,18,2019-12-13 02:36:49
23.0,63,35.5,17553.12,23.0,5.368,2,0.18,103,49,85.5,-451294543,1729735897,142,98.5,5.368,18,2019-12-13 02:36:50
23.200000000000045,62,30.0,17558.8,23.200000000000045,5.337,2,0.23,104,49,83.5,-451294614,1729736662,141,89.0,5.337,18,2019-12-13 02:36:51
24.0,60,22.0,17564.16,24.0,5.279,2,0.28,104,49,80.5,-451294664,1729737385,146,75.5,5.279,18,2019-12-13 02:36:52
24.0,59,22.0,17569.25,24.0,5.077,2,0.6,105,49,80.5,-451294747,1729738067,142,75.5,5.077,18,2019-12-13 02:36:53
24.0,59,22.0,17574.18,24.0,4.695,2,1.28,106,52,79.5,-451294850,1729738721,138,77.0,4.695,18,2019-12-13 02:36:54
24.0,57,22.0,17578.79,24.0,4.601,2,1.96,106,53,79.0,-451294944,1729739336,129,78.0,4.601,18,2019-12-13 02:36:55
24.0,53,22.0,17583.52,24.0,4.726,2,2.64,107,51,77.5,-451295046,1729739962,110,76.5,4.726,18,2019-12-13 02:36:56
24.799999999999955,49,21.5,17588.57,24.799999999999955,5.085,2,3.33,107,48,74.5,-451295220,1729740609,90,74.5,5.085,18,2019-12-13 02:36:57
25.0,44,22.0,17593.57,25.0,4.806,2,3.4,108,46,71.5,-451295446,1729741223,74,75.0,4.806,18,2019-12-13 02:36:58
