full_path,score,event_id
/ntfsl/data/fit_processed_data/plots/running_2020-03-26_00-08-22.png,0.0005007075,554
/ntfsl/data/fit_processed_data/plots/running_2018-12-25_05-59-36.png,0.0005007075,207
/ntfsl/data/fit_processed_data/plots/running_2018-01-31_13-49-45.png,0.0005007075,83
/ntfsl/data/fit_processed_data/plots/running_2018-10-29_23-39-44.png,0.0005007075,185
/ntfsl/data/fit_processed_data/plots/running_2020-07-11_12-46-57.png,0.0005007075,627
/ntfsl/data/fit_processed_data/plots/running_2018-07-01_16-13-25.png,0.038213182,129
/ntfsl/data/fit_processed_data/plots/running_2017-09-21_21-17-32.png,0.0005007075,1
/ntfsl/data/fit_processed_data/plots/running_2018-06-24_17-09-13.png,0.0005007075,126
/ntfsl/data/fit_processed_data/plots/running_2019-07-23_23-33-25.png,0.0005007075,375
/ntfsl/data/fit_processed_data/plots/running_2019-01-27_18-21-26.png,0.0005007075,230
/ntfsl/data/fit_processed_data/plots/running_2019-05-27_23-35-14.png,0.0005007075,319
